amount,hour_of_day,merchant_risk,device_trusted,international,card_present,transactions_last_24h,account_age_days,fraud
262.4940136183118,17,Medium,Yes,Yes,No,5,293,0
72.95913917183442,16,,N,No,Yes,5,912,0
208.5063058467677,3,Low,No,No,Yes,4,527,0
310.6155264902084,0,Medium,Yes,No,No,6,642,0
-260.0010656,5,Low,Yes,No,No,3,290,0
213.2361076206121,8,Medium,Y,Yes,Yes,4,1772,0
200.22526749619482,7,High,Yes,No,Yes,6,481,0
223.83183394505792,21,Low,Yes,No,Yes,5,312,0
133.75211732374285,19,High,No,No,Yes,4,1672,1
15.428422984372554,3,High,No,No,No,5,1041,0
366.8683238072234,9,Medium,Yes,Yes,Yes,6,1251,0
224.14603396747694,6,High,Y,Yes,No,5,711,1
469.73334684352005,0,High,Yes,Yes,No,3,800,1
84.92191752579424,17,Low,N,No,No,3,1590,0
110.0027941165528,0,Low,Yes,Yes,No,6,1457,0
161.34923464148395,13,Medium,Yes,No,No,6,14,0
120.32976571160644,9,Low,No,Yes,No,4,1427,0
-127.8575995,9,Low,No,No,Yes,8,1568,0
150.00332385238553,6,Medium,No,No,No,6,1773,0
329.4954533867211,15,,Y,Yes,Yes,7,44,0
227.07003258245882,5,High,Yes,Yes,No,1,1423,0
135.52405766698226,9,Medium,No,Yes,Yes,5,496,0
287.56654748660816,11,Low,N,Yes,Yes,5,45,1
304.7116859824178,7,Low,No,Yes,Yes,2,445,1
276.28950231842305,10,High,Yes,Yes,Yes,3,1249,1
386.44828498284903,8,Medium,No,Yes,No,2,517,1
431.3152753816576,13,,No,Yes,Yes,1,1611,1
230.5687243652765,10,High,Y,No,No,5,1799,0
276.4970205472907,14,High,Yes,Yes,Yes,4,1411,0
275.2633767492467,4,Medium,Yes,No,No,7,1406,0
137.96659056251596,16,Medium,No,No,Yes,4,647,0
496.5816360869296,16,High,No,No,Yes,1,1774,0
241.9404626490253,8,High,Yes,Yes,Yes,5,1799,0
65.79265111991275,9,,Yes,No,No,6,1480,0
41.39542159987554,6,Medium,No,No,No,2,852,0
302.26940147638254,19,Medium,Yes,Yes,Yes,3,1362,0
-144.4368299,23,Low,Yes,No,Yes,2,1925,0
489.3681700738124,9,Low,Yes,Yes,No,5,1729,0
162.89107639454699,18,Low,No,Yes,No,1,16,0
135.09786696631647,23,Low,Yes,No,Yes,5,966,0
90.33095776564792,17,Low,No,No,Yes,3,1257,0
174.7950761544015,13,Medium,Yes,Yes,No,4,700,0
186.8629415583642,13,High,Yes,Yes,Yes,6,117,1
590.7043666826407,18,,No,Yes,No,6,1323,0
72.147,21,High,Y,Yes,No,6,48,1
521.5276825226855,6,High,Yes,No,Yes,3,1285,0
19.69684573535222,3,High,Yes,No,No,4,236,0
540.2591812457698,4,Low,Yes,No,No,1,599,0
133.8538996274204,23,,Yes,No,No,9,301,0
-128.2686942,16,Low,Yes,No,Yes,7,1211,0
-356.1961075,14,High,N,Yes,No,1,290,1
-246.494751,13,Medium,Yes,Yes,Yes,4,735,0
723.7747154279866,6,High,N,Yes,Yes,7,1398,0
73.88640278532135,13,Medium,Yes,No,No,4,907,0
246.8719853233043,21,High,No,No,Yes,6,1212,1
210.4476158539832,20,Low,Yes,Yes,Yes,2,993,0
242.73362674759392,22,Low,Yes,No,No,2,773,0
238.0816902,8,Low,No,No,Yes,3,1694,0
110.0275926527941,5,Medium,N,Yes,Yes,0,1948,0
249.56902392642462,20,Medium,No,Yes,Yes,5,768,0
150.27448132430206,20,High,Yes,No,Yes,1,705,0
619.7670161,12,High,N,Yes,Yes,3,1635,0
-388.3102075,7,Low,Y,No,Yes,5,1999,0
197.11064159251248,4,High,Yes,No,No,3,729,0
-90.63868089,8,Low,No,Yes,No,4,993,0
245.02478149741518,2,High,Yes,No,No,8,1700,0
396.95703550278813,22,High,N,Yes,Yes,1,1028,1
-540.7325281,19,Medium,No,No,No,2,1658,0
100.38721249187053,14,Low,No,No,Yes,4,310,0
320.3795115,21,High,Yes,No,Yes,3,113,0
1064.0831192858511,3,,No,No,No,5,1300,0
266.10720459315536,13,Medium,Yes,No,Yes,8,185,0
188.24391741266922,17,High,No,Yes,Yes,4,1380,1
186.6154231977901,16,Medium,No,No,No,7,966,0
278.50678155706447,16,Medium,Yes,No,Yes,9,545,0
704.4529831528562,1,Medium,No,Yes,No,4,1359,1
190.83603748669637,13,Medium,Yes,Yes,No,5,1499,0
791.5337826626821,22,Medium,Yes,No,No,5,1570,0
237.62048044028376,20,High,Yes,No,No,9,1813,0
126.21992729241357,23,,No,Yes,No,6,1403,0
412.2756433015477,4,Medium,Yes,Yes,Yes,5,530,0
190.43563554973605,10,,No,Yes,Yes,2,860,0
-166.0754654,19,,Yes,No,Yes,2,38,0
594.5879741053387,6,Low,No,Yes,No,5,34,1
263.77900635970354,20,High,Yes,No,No,3,914,0
333.7679620110389,19,Low,Yes,No,Yes,4,1927,0
186.8525957570276,4,Medium,No,No,No,2,208,0
118.35384278218541,3,Low,No,No,Yes,5,1351,0
88.31428444492346,3,Medium,Yes,No,Yes,6,913,0
71.96918365596615,3,Medium,No,No,No,2,428,0
316.72144869900995,18,High,Y,Yes,No,2,1676,1
285.00410050900155,5,High,Yes,No,Yes,3,1313,0
280.6736015644732,11,Low,Yes,No,No,1,927,0
231.23140203917706,12,Medium,Yes,No,Yes,1,1614,0
-190.4013963,0,High,Yes,No,Yes,4,1160,0
156.82381403760184,22,High,Yes,Yes,No,6,1668,0
294.8867410664915,1,Low,No,Yes,Yes,5,1301,1
8.130828941390343,22,Medium,N,Yes,Yes,7,1665,0
375.4353336250684,2,High,Yes,No,No,1,1351,1
98.48833992402761,11,Medium,Yes,Yes,Yes,5,1881,0
295.6206039354884,1,Low,Yes,Yes,No,4,417,0
118.57330660475883,23,High,Yes,No,No,3,1467,0
136.39462587201032,18,High,No,No,No,3,1831,0
109.14317451305932,10,,N,No,No,5,601,0
111.08593926654875,9,,No,No,No,4,975,0
-158.3617273,10,Low,Yes,No,No,3,892,0
258.8461582860296,16,Medium,Y,No,No,2,1614,0
-148.1053997,8,Medium,No,Yes,No,3,1282,0
48.44238794945318,11,High,Yes,No,Yes,9,188,1
264.9521154486559,1,Low,No,No,No,3,876,0
667.8334848889281,10,Medium,Y,No,Yes,7,580,0
169.48231418165855,3,,Yes,No,No,2,193,0
300.2279452514716,3,Low,Yes,Yes,Yes,8,1315,1
59.679621000393524,4,Low,Yes,Yes,No,4,549,0
97.79860395205048,5,Low,Yes,No,Yes,9,1756,0
188.40503274579623,1,Low,No,Yes,Yes,2,1735,0
208.41310506316586,18,Low,Yes,Yes,Yes,5,298,0
103.00649431582949,4,High,Yes,No,No,1,1188,0
112.60482999085505,1,Medium,Yes,Yes,Yes,5,509,0
160.74967989618486,11,Medium,Yes,No,Yes,8,1533,0
213.50360779026514,16,High,Yes,Yes,No,6,1930,1
279.34730366173596,11,Medium,No,No,Yes,6,463,0
1021.3111687383132,2,High,No,No,No,10,1372,1
167.72977979225982,21,Medium,Yes,Yes,Yes,5,819,0
403.33063386259545,14,Medium,N,No,No,2,1415,0
98.85709996221111,16,,No,No,No,5,961,1
205.77472619327693,10,Medium,N,Yes,No,5,1001,0
260.8418848952205,23,Low,Yes,No,Yes,1,94,0
101.89944470018044,20,High,Yes,No,No,2,1001,0
496.20272878239854,0,Medium,No,No,No,5,29,0
411.17521822751934,6,Low,No,No,No,6,1605,0
728.2287140697823,10,High,Yes,No,Yes,3,981,1
189.91716868663568,13,Low,Yes,No,Yes,2,190,0
-216.0319007,1,Medium,N,No,No,3,962,0
435.57063667669155,1,Low,Yes,No,No,4,1943,0
122.90086375213643,13,Medium,Yes,Yes,No,6,1498,0
186.87609059414822,2,,Yes,No,Yes,3,1223,0
-81.95359858,3,Medium,Yes,Yes,No,6,749,0
859.2083844798331,6,Low,Yes,Yes,No,3,104,0
-69.23389872,2,Medium,No,No,Yes,2,1725,0
656.8495781513078,18,Low,Yes,No,No,2,449,0
154.15597711630627,9,High,No,No,Yes,2,69,1
259.64386345596165,8,High,N,No,Yes,3,38,1
210.12974500743977,22,,Yes,Yes,No,1,1195,0
369.83693933758605,7,Medium,Y,No,No,3,1900,0
67.06070540297378,10,High,Yes,Yes,No,2,733,1
477.9656852580902,11,Medium,Y,No,No,2,1395,0
337.36512317477354,20,,Yes,Yes,No,3,840,0
158.4592607156305,7,Medium,N,No,Yes,6,1070,0
500.10034105956305,3,Low,Yes,No,Yes,4,1470,0
-945.7518445,14,Low,N,Yes,No,3,1128,1
113.07463442313446,6,Medium,Yes,Yes,Yes,9,1244,0
24.295931933384622,23,Low,Yes,No,No,3,510,0
222.66759415804293,13,Low,No,Yes,No,5,703,0
-213.0610701,2,,Y,Yes,Yes,7,367,0
79.57254000323614,0,High,Y,Yes,No,2,989,0
748.4899832463249,16,Low,N,No,No,6,1123,0
363.8563334721336,23,Medium,Yes,No,Yes,4,191,0
-73.2915229,3,Low,No,Yes,No,4,1730,0
41.23430912336621,3,Medium,Yes,Yes,Yes,3,1661,0
232.04254213940834,10,Medium,No,Yes,No,6,367,0
64.50537709371206,13,High,No,Yes,No,2,1968,0
-181.9157959,1,High,Yes,Yes,No,3,785,0
32.084857712723995,5,,Yes,No,No,8,482,0
299.45691047187626,5,High,Y,Yes,Yes,7,1921,1
813.2709434905344,20,High,Yes,Yes,Yes,3,1599,0
288.08999835180754,23,,N,Yes,Yes,3,352,0
88.96286695765966,21,Medium,Y,Yes,No,3,925,0
57.02305201453518,6,High,Yes,No,Yes,4,448,0
41.238720615317284,4,Medium,No,No,Yes,6,1154,0
280.38287913128323,20,High,Yes,Yes,Yes,5,1872,0
92.76215159397778,21,,Yes,No,No,6,276,0
98.15296491239569,2,High,No,No,Yes,5,256,1
403.4579336222323,14,High,N,No,Yes,1,548,0
164.2720732821747,1,Medium,Yes,No,No,7,445,0
28.002267238469454,9,High,Yes,Yes,Yes,2,135,0
396.45002991224214,6,High,Yes,No,Yes,2,376,1
439.0523163556143,7,Low,Yes,No,Yes,3,795,0
342.2858150156604,2,Medium,N,No,Yes,6,1830,0
34.97695972100713,11,High,No,Yes,Yes,7,686,1
100.9303505029898,9,,Yes,Yes,No,2,1649,0
128.76693630841018,4,High,Yes,Yes,Yes,3,975,0
426.44987250310703,2,High,Y,No,No,4,336,0
50.13391670790065,19,,Y,Yes,Yes,4,586,0
465.2297900998266,6,Medium,Yes,Yes,Yes,5,18,1
-156.6973704,6,Low,Y,No,No,3,1352,0
374.20650741474435,16,,N,Yes,Yes,6,1702,1
310.43485447627944,10,High,Yes,Yes,No,4,1689,0
-35.07272003,4,Low,Yes,No,Yes,4,544,0
472.66981046449195,10,,Yes,No,Yes,5,1120,0
87.38034811,19,Medium,No,No,Yes,2,879,0
387.2664601125831,21,,Yes,No,No,4,1899,0
398.9189066699017,10,Low,Yes,No,Yes,3,396,0
73.50925444277325,4,,Yes,No,Yes,6,308,0
438.4527999768707,18,,No,No,Yes,4,1809,0
362.4680909738624,2,High,Yes,No,No,0,163,0
353.2610545217779,19,Medium,Yes,Yes,No,2,988,0
-535.1677766,11,,No,Yes,Yes,8,871,0
221.00583222541502,11,High,No,Yes,No,2,1724,0
99.59614919122743,6,Low,Yes,No,Yes,3,1509,0
171.0170662380789,7,Medium,N,No,No,2,1524,0
192.74334446276166,15,High,No,No,No,5,1356,1
226.25607527919277,21,Low,No,No,Yes,4,652,0
91.12600968263229,15,Medium,No,No,Yes,4,1396,0
24.114549509766576,6,High,N,No,No,3,1613,0
337.7035837,8,High,Y,Yes,No,2,588,0
142.40727414834487,7,Low,No,No,No,2,38,0
399.9727640718753,0,High,No,No,No,2,603,0
173.9566433,1,Low,Yes,No,Yes,7,1701,0
-260.101822,10,Medium,Yes,No,Yes,5,1455,0
116.86652277254214,8,High,No,No,No,4,656,0
267.43482546208907,10,Low,Yes,No,Yes,5,1289,0
-137.0495236,23,High,Yes,Yes,No,4,1869,0
497.5395296664668,11,Low,Yes,Yes,No,4,657,0
1208.3227297150684,19,,No,No,No,6,1876,0
262.66600096200267,5,Low,No,Yes,No,4,283,1
-213.1065806,18,Low,No,No,Yes,3,1718,0
280.15482715260265,16,Medium,No,No,Yes,4,1771,0
124.26156014862256,17,Low,No,No,Yes,3,485,0
109.98068274217614,22,Medium,Yes,Yes,No,5,1427,0
56.96791450112744,16,,Yes,Yes,Yes,2,502,0
196.8699661054147,0,Medium,Yes,No,No,3,124,0
144.08348862214513,7,Medium,No,Yes,Yes,4,1747,0
580.4899178892789,16,Medium,N,Yes,Yes,5,1608,0
-135.0885136,22,Low,Yes,No,Yes,2,774,0
52.914775245589865,21,Low,No,No,No,5,1658,0
82.68775293387144,3,Low,Yes,No,Yes,5,1914,0
206.57302647304067,16,Low,No,Yes,Yes,5,1061,0
46.86218147359276,15,Medium,Yes,Yes,No,3,502,0
469.1154365485245,10,Medium,Y,No,Yes,5,822,0
100.47964976643414,7,Medium,N,Yes,No,5,1468,0
142.86014730015992,6,High,Yes,No,No,0,1926,0
-14.68030488,8,Medium,No,No,Yes,2,1311,0
90.69713506180751,1,Low,Yes,No,Yes,5,158,0
237.74209280530206,16,,N,Yes,Yes,5,411,0
324.54427822067146,15,Medium,Y,No,Yes,7,194,0
177.95927156466152,12,Low,Yes,No,Yes,6,1481,0
-70.60700675,15,Medium,No,No,No,3,853,0
396.2975871588171,19,Low,No,Yes,No,8,1026,1
533.6290077413915,1,High,Yes,Yes,No,3,77,1
76.82781344601753,12,High,Yes,No,Yes,2,1915,0
198.79190999881908,9,Medium,Yes,No,Yes,1,305,0
96.70887131237309,12,Medium,Yes,No,No,4,1630,0
113.74383182935557,18,Low,Yes,No,No,1,1427,0
99.60806115,0,High,Yes,No,No,3,898,0
122.66348700117669,18,Medium,Yes,No,Yes,1,605,0
75.23482128,22,Low,Y,Yes,Yes,2,1550,0
-375.6191928,14,Medium,Y,No,No,5,253,0
36.203993953676274,1,High,Yes,Yes,No,2,959,0
-455.6012913,11,High,Yes,No,No,6,1156,1
406.58522165855635,11,Medium,Y,Yes,Yes,5,1248,0
335.8766879100447,0,,Yes,No,No,5,474,0
85.82232520572296,17,Low,No,Yes,No,5,1059,0
171.61796359844038,0,High,Yes,No,Yes,6,747,0
122.01342408873008,20,High,No,Yes,Yes,5,209,0
310.3669580932092,19,Low,Yes,Yes,Yes,6,1257,0
56.30148297488375,6,,Yes,No,Yes,1,1197,0
112.98022859999627,7,Medium,Yes,No,Yes,5,1051,0
-321.0267515,14,Medium,Yes,No,Yes,4,1220,0
344.21126247975144,21,Low,No,No,No,8,590,1
77.79062273322727,11,,No,No,Yes,4,17,0
31.420427845491993,17,Medium,Yes,Yes,Yes,5,1013,0
243.8204181955467,8,Medium,Yes,Yes,No,7,1267,0
605.8955939625333,23,Low,No,Yes,Yes,5,1433,1
231.5841118665029,17,Medium,Y,No,Yes,3,528,0
-206.960384,20,,No,No,No,5,1442,0
20.38392770986621,0,Medium,No,Yes,No,6,188,0
222.17541694845215,10,,No,No,No,5,589,0
195.92473418213802,5,Medium,Yes,No,No,4,1559,0
15.566866997514335,17,High,No,No,Yes,4,1449,0
202.2334841337566,13,Medium,Yes,No,Yes,2,1102,0
90.64371006,2,Medium,Yes,No,No,3,1378,0
216.1093617699678,17,Medium,Yes,No,No,3,362,0
140.4643027302726,5,Medium,Y,No,Yes,4,1197,0
224.5327613,14,,No,Yes,No,6,893,1
-90.80907922,12,Medium,Yes,No,Yes,4,1794,0
183.1071121070255,9,Medium,Yes,No,Yes,3,92,0
230.59265337247035,2,Medium,Yes,No,Yes,7,1713,0
158.7076621318871,10,Medium,No,No,Yes,7,271,0
129.59585527839988,22,Medium,Yes,Yes,Yes,5,1407,0
184.89728508553486,2,High,No,No,No,3,1437,0
157.18101535876573,16,Medium,No,No,No,5,1939,0
-199.3196998,6,,No,No,Yes,7,1245,0
59.79731039129174,3,,Yes,Yes,No,1,1345,0
228.5894803939535,16,Low,N,No,No,8,1423,0
137.15490910881093,2,High,Yes,Yes,No,1,1128,0
146.25216953153097,3,High,Yes,No,Yes,3,1194,0
-372.935741,13,,Yes,No,Yes,2,1043,0
214.64196119888254,12,Low,Yes,Yes,No,4,1286,0
152.17159798085171,10,High,Yes,No,Yes,5,1494,0
-341.9469393,11,Medium,No,No,Yes,6,1618,0
118.70374876824859,4,High,No,No,No,3,86,1
-112.8243016,11,High,Yes,No,No,5,754,0
390.4192070340302,23,High,Yes,No,Yes,4,650,0
662.3281279109677,2,High,Yes,No,Yes,0,149,1
73.00392213,9,Medium,Y,No,Yes,8,1939,0
89.52540483241695,3,Medium,Yes,No,No,3,1656,0
128.01014329761352,4,High,N,No,No,2,96,0
24.112313126130868,19,Medium,Y,No,No,1,529,0
213.27550876201454,15,Low,Yes,No,Yes,2,1772,0
370.9963955,10,High,No,No,Yes,6,519,1
331.3688197417932,17,High,N,No,No,5,1734,0
-260.9774416,15,High,Yes,No,Yes,3,753,0
148.35046135821054,23,Medium,No,Yes,Yes,5,844,0
172.99070180088174,21,High,No,Yes,Yes,9,1444,0
265.4467351543339,16,Medium,No,Yes,No,4,514,1
-178.3836548,2,High,No,No,No,3,474,0
13.719220984586551,22,Low,Yes,No,No,5,1220,0
396.27588501713086,23,Low,Yes,Yes,No,2,374,0
-159.1504888,7,Medium,Yes,Yes,Yes,8,1156,0
-183.4862969,10,Medium,Yes,Yes,No,3,1172,0
150.43392014000966,13,Medium,Yes,No,No,3,953,0
217.58238593867276,7,,Yes,Yes,No,2,403,0
35.588196863736165,6,High,No,Yes,No,6,1602,0
53.95095888588229,11,Medium,No,Yes,Yes,6,697,1
-167.9978667,13,,Yes,No,Yes,5,1714,0
-38.19910417,10,Medium,Yes,No,No,3,67,0
216.20189958062775,12,Medium,No,No,No,2,1868,0
56.97759303823605,12,,Y,No,Yes,6,785,0
290.6724740692936,16,Medium,No,No,No,5,170,1
194.31152509494427,2,Medium,Yes,Yes,No,1,1510,0
42.277911071649854,9,High,Yes,No,Yes,2,650,0
433.8081504,11,High,N,No,No,5,336,0
144.38665214296316,21,Low,N,Yes,No,5,1026,0
679.3868442520003,23,High,Yes,Yes,Yes,6,291,1
-137.9997871,2,Low,N,No,No,2,164,0
162.71623770173525,23,Medium,Yes,No,Yes,3,897,0
260.2359149754494,2,Medium,Yes,Yes,No,4,1635,0
78.98004709933494,22,Medium,Y,No,Yes,5,1458,0
37.52503525425404,11,Low,Y,Yes,No,1,112,0
257.1955002656072,22,Low,Yes,No,No,4,12,0
586.5828953303567,17,Low,No,No,Yes,5,699,0
283.6708676,15,High,Yes,No,No,2,1033,1
16.124262897224373,23,Medium,Yes,Yes,Yes,7,1860,0
219.63778143020423,11,Low,N,No,Yes,3,66,0
69.85625559775939,22,Low,N,No,No,4,1585,0
149.89657393428774,21,Low,Yes,No,No,1,436,0
174.78583532436326,11,Low,Yes,Yes,Yes,5,1976,0
153.56313823579376,9,High,No,No,No,2,438,0
445.8605540675383,6,High,No,No,Yes,2,1211,0
800.9201033,16,Low,N,Yes,No,7,533,0
429.27171257908515,0,,N,Yes,Yes,2,1665,0
42.07121823537476,20,Low,Yes,Yes,No,3,756,0
239.50096375487976,15,Low,Yes,No,No,5,398,0
398.98878590794874,1,Low,No,Yes,No,5,1817,0
188.49064729968455,8,Medium,No,Yes,Yes,4,1658,0
261.65665106574085,8,Low,Yes,No,No,4,1871,0
-89.17900761,7,High,Yes,Yes,Yes,3,299,0
242.64004879170176,7,Medium,Y,No,No,0,1553,0
-337.5198485,17,Low,Y,Yes,No,3,441,0
315.2797225757928,18,Low,Yes,No,No,4,710,0
312.0000077226387,18,,No,Yes,Yes,4,419,0
403.2382062666038,2,Medium,No,No,Yes,3,552,0
392.23216794419915,19,,No,Yes,No,9,1243,0
135.3372609408477,9,Medium,Yes,Yes,No,5,1786,0
649.5703344717637,12,Medium,No,Yes,No,2,604,1
290.51046527848615,22,Medium,N,Yes,No,7,1363,0
-509.0415176,2,Medium,Yes,No,Yes,3,383,0
375.6959906110536,7,Medium,Yes,Yes,Yes,5,1662,0
4.2961851776038325,17,Medium,Yes,Yes,Yes,2,1616,0
274.9995367864588,2,Low,Yes,No,Yes,2,237,0
289.9149623290134,1,Medium,N,No,No,1,27,0
239.75482019301063,20,High,N,No,No,7,141,0
-380.16039,10,Medium,Yes,No,No,6,1434,0
-183.7597389,13,Low,Yes,No,Yes,1,1090,0
124.74371348700308,11,High,Yes,No,No,3,1030,0
-437.4578769,9,Medium,Yes,No,Yes,6,1584,0
388.31419205983127,16,High,Yes,No,No,3,1132,1
138.02042849163774,7,High,Yes,Yes,No,5,1683,1
33.587617487226936,8,Medium,No,No,No,5,165,0
245.04456780823813,20,Low,Yes,Yes,No,7,35,0
103.7510854614633,6,,Yes,No,No,5,1919,0
579.7363446487635,13,Low,Yes,No,No,4,1724,0
58.768240902678684,12,Low,No,Yes,Yes,7,1349,0
96.37354684935103,8,High,Yes,No,No,4,670,0
326.7398954724117,1,Low,N,No,Yes,6,1870,0
312.20105059550093,20,Medium,Yes,No,No,4,1921,0
225.87920812920214,10,Medium,Yes,No,No,6,366,0
183.8837453458834,2,,Yes,Yes,Yes,2,757,0
81.38457283730897,5,High,Yes,No,Yes,7,41,0
277.3655102126694,1,High,Yes,No,No,3,298,0
231.7613026385721,13,Medium,No,Yes,Yes,3,891,0
83.14606208,16,Low,N,No,Yes,5,244,0
-189.1123128,16,Low,Yes,No,Yes,5,1242,0
231.3974300784695,17,,Yes,Yes,No,2,947,0
339.5752270057362,19,Medium,No,No,No,5,568,0
52.26273432935544,12,Low,N,No,Yes,5,215,0
419.6969998520763,6,Low,Yes,No,Yes,4,1616,0
-185.8139394,15,Medium,Yes,No,Yes,3,1848,0
192.6965541291732,9,Low,No,Yes,Yes,2,1274,0
494.1514086906289,6,Medium,Yes,No,Yes,1,664,0
733.9053460693601,9,Medium,Yes,No,No,0,1051,0
185.15341453844803,14,Medium,N,Yes,Yes,3,1042,0
317.9630356803249,4,Low,Yes,No,No,2,505,0
537.6583540352539,20,Medium,No,Yes,No,3,601,1
120.59977330301768,4,Low,Yes,Yes,Yes,2,964,0
-234.5342958,4,,Yes,No,Yes,4,1513,0
-185.9965541,11,High,Yes,Yes,Yes,5,453,1
-234.662719,19,Medium,Yes,No,No,5,114,0
58.27410122518139,3,Medium,Yes,Yes,No,5,1290,0
30.649081328710743,20,High,No,Yes,Yes,2,422,1
198.17291200301614,12,,No,Yes,No,2,1917,1
-105.2826458,21,High,No,Yes,No,5,1604,0
415.113956,17,,No,No,No,2,496,0
318.8820775381163,11,Low,N,No,Yes,3,355,0
62.31290548,20,High,No,No,No,3,467,1
328.4457119174569,23,Medium,Y,Yes,No,4,94,0
171.82900775244798,14,Medium,No,No,Yes,3,357,0
231.90775513863355,0,High,Y,Yes,Yes,5,906,1
144.63558495744564,9,Low,Yes,Yes,Yes,3,1609,0
679.0440822671766,2,High,No,No,No,4,1125,1
133.22037063778458,8,Low,No,Yes,Yes,6,1524,1
-178.3605323,6,Low,Yes,No,Yes,3,811,0
579.9261344803018,4,Low,Yes,Yes,Yes,9,982,1
100.21881089091022,0,High,N,No,No,6,225,0
396.0344054087259,0,High,No,No,No,3,530,1
227.27904918348887,21,Medium,Yes,No,No,4,912,0
127.47726336589473,9,Low,Yes,No,No,5,1449,0
137.71099390013904,2,Medium,Yes,Yes,No,2,1875,0
176.0788643795501,8,,Yes,Yes,Yes,3,1197,0
417.9879854,21,,No,No,No,3,1755,1
94.59572660728524,2,Medium,Yes,No,Yes,10,758,0
159.3873163796272,20,Low,Yes,No,Yes,6,561,0
108.03658118727056,1,,Yes,No,Yes,3,1145,0
78.75689476725293,11,Low,No,Yes,Yes,4,1600,0
80.05767168094705,22,Low,Yes,Yes,No,6,1798,0
360.7753468330193,21,Low,Yes,No,No,4,1289,0
35.60795621740301,3,Low,Yes,Yes,Yes,2,1513,0
-321.6028707,9,Medium,No,Yes,Yes,7,1911,0
251.0512641133693,6,,N,No,Yes,3,1674,1
249.62525014550042,16,Medium,Yes,No,No,4,689,0
477.44733659346394,23,Medium,N,No,No,5,1955,0
169.4890187154423,18,,Yes,Yes,No,8,36,1
284.2287866716939,15,High,Yes,No,No,7,421,0
160.18721834708708,22,,No,Yes,No,6,1217,1
526.7061724081003,5,Medium,Yes,Yes,Yes,2,266,0
-190.4005263,10,High,Yes,No,Yes,5,616,0
311.64932380847154,6,,Yes,No,Yes,4,1671,0
199.55311196497865,23,,Yes,No,Yes,6,1432,0
292.99474964450127,20,Low,N,No,No,8,282,0
270.0895809627539,20,Low,Yes,Yes,Yes,2,1189,0
516.6840499,8,Low,Yes,Yes,Yes,7,1089,1
271.3716654629774,8,High,Yes,No,No,5,1200,0
-430.6035395,15,Medium,No,No,No,3,32,0
299.9772292878295,21,Medium,Yes,No,No,3,1186,0
147.97388211183662,2,Medium,Y,Yes,Yes,2,484,0
323.38026734308585,21,Low,Yes,No,Yes,4,1209,0
260.8234914071628,15,Medium,No,No,Yes,3,1788,0
165.24498894913228,7,Low,Yes,No,No,3,242,0
122.4192605913089,3,,No,Yes,No,6,1697,1
-178.7834249,9,Medium,Yes,Yes,Yes,4,1106,0
285.2094810137345,22,Medium,Yes,No,Yes,7,329,0
240.60462474035552,20,Low,Yes,No,No,8,1364,0
228.9265204658971,10,Low,Y,No,No,2,58,0
162.49789073296483,1,Low,No,No,Yes,9,1333,0
214.1625329929493,20,High,Yes,Yes,Yes,8,60,1
145.5473912056794,12,Medium,No,Yes,Yes,2,818,0
341.1917801,14,Low,No,No,No,6,1217,0
313.3764911987645,21,High,Yes,No,Yes,2,1872,0
213.40450597979122,22,Low,Yes,No,No,3,963,0
203.33220542655081,16,High,No,No,No,4,1982,0
-165.1189059,9,High,Yes,No,Yes,5,1907,0
71.86872711214308,23,High,Y,Yes,No,5,1116,1
451.80362674830116,3,Medium,No,Yes,Yes,5,934,1
-274.2130016,19,,Y,Yes,Yes,6,682,0
130.5701823550615,5,Medium,Y,No,No,7,1190,0
269.09015381012324,6,Medium,No,No,Yes,3,1546,0
115.22086951827211,17,High,Yes,Yes,No,3,710,0
45.84120608475937,6,High,Yes,No,No,7,1074,0
282.06687854166364,13,Low,Yes,No,No,4,1720,0
108.39698299114097,12,Low,Yes,No,Yes,6,365,0
121.74074380034622,13,Low,Y,Yes,No,5,21,0
254.95888851434887,13,Medium,Yes,Yes,No,5,629,0
123.47293443078387,10,Medium,No,No,Yes,3,1846,0
123.62556631529648,0,High,N,Yes,Yes,3,1192,1
83.36259033132535,12,High,Yes,No,Yes,2,755,0
106.81321930468872,9,High,Yes,No,No,3,73,0
135.0826255233768,16,High,No,Yes,Yes,2,1590,1
173.83963724176004,18,Low,N,Yes,Yes,3,1831,0
244.2828161622644,9,High,Y,Yes,Yes,7,734,1
128.9478456,21,Low,Yes,Yes,Yes,5,1222,0
-104.0674592,22,High,No,Yes,Yes,4,730,1
415.5968810916382,21,Medium,No,No,No,1,417,0
198.6254095524049,9,,Yes,No,Yes,1,1861,0
568.1741922716999,4,Medium,No,Yes,Yes,5,722,1
699.9490558,13,Low,N,No,No,5,1214,0
118.6087894704353,0,Medium,N,Yes,No,1,1534,0
259.25290298445344,20,Low,N,No,Yes,6,243,0
121.18234019531614,8,Low,No,No,Yes,2,1586,0
207.29007998548803,17,High,Yes,No,No,1,1459,0
272.8777504,19,High,No,Yes,Yes,7,562,1
417.31850180127424,13,High,No,No,No,6,586,0
79.20783884,4,,N,No,Yes,2,1039,0
175.99964815362253,9,Low,Yes,No,No,3,1151,0
-33.72237623,0,High,No,Yes,No,6,292,0
331.2023558545856,23,Low,Y,Yes,Yes,5,327,1
113.02900467566992,13,Low,N,No,Yes,5,1752,0
148.9098874428436,20,Medium,Y,No,No,4,1091,0
